Date,Category,Quantity,Revenue
2021-06-01,Clothing,34,1972.0
2021-06-01,Home,11,1914.0
2021-06-01,Sports,7,974.4
2021-06-02,Electronics,5,2900.0
2021-06-02,Clothing,40,2320.0
2021-06-02,Home,29,5046.0
2021-06-02,Sports,41,5707.2
2021-06-03,Electronics,5,2900.0
2021-06-03,Clothing,19,1102.0
2021-06-03,Home,41,7134.0
2021-06-03,Sports,17,2366.4
2021-06-04,Electronics,44,25520.0
2021-06-04,Clothing,12,696.0
2021-06-04,Home,9,1566.0
2021-06-04,Sports,13,1809.6
2021-06-05,Electronics,5,2900.0
2021-06-05,Clothing,40,2320.0
2021-06-05,Home,39,6786.0
2021-06-05,Sports,6,835.2
2021-06-06,Electronics,44,25520.0
2021-06-06,Clothing,27,1566.0
2021-06-06,Home,13,2262.0
2021-06-06,Sports,38,5289.6
2021-06-07,Electronics,18,10440.0
2021-06-07,Clothing,8,464.0
2021-06-07,Home,34,5916.0
2021-06-07,Sports,35,4872.0
2021-06-08,Electronics,42,24360.0
2021-06-08,Clothing,15,870.0
2021-06-08,Home,39,6786.0
2021-06-08,Sports,12,1670.4
2021-06-09,Electronics,7,4060.0
2021-06-09,Clothing,18,1044.0
2021-06-09,Home,17,2958.0
2021-06-09,Sports,49,6820.8
2021-06-10,Electronics,36,20880.0
2021-06-10,Clothing,38,2204.0
2021-06-10,Home,49,8526.0
2021-06-10,Sports,23,3201.6
2021-06-11,Electronics,42,24360.0
2021-06-11,Clothing,20,1160.0
2021-06-11,Home,6,1044.0
2021-06-11,Sports,44,6124.8
2021-06-12,Electronics,21,12180.0
2021-06-12,Clothing,38,2204.0
2021-06-12,Home,46,8004.0
2021-06-12,Sports,20,2784.0
2021-06-13,Electronics,42,24360.0
2021-06-13,Clothing,6,348.0
2021-06-13,Home,6,1044.0
2021-06-13,Sports,30,4176.0
2021-06-14,Electronics,17,9860.0
2021-06-14,Clothing,35,2030.0
2021-06-14,Home,38,6612.0
2021-06-14,Sports,43,5985.6
2021-06-15,Electronics,7,4060.0
2021-06-15,Clothing,12,696.0
2021-06-15,Home,27,4698.0
2021-06-15,Sports,18,2505.6
2021-06-16,Electronics,31,17980.0
2021-06-16,Clothing,33,1914.0
2021-06-16,Home,43,7482.0
2021-06-16,Sports,43,5985.6
2021-06-17,Electronics,5,2900.0
2021-06-17,Clothing,21,1218.0
2021-06-17,Home,45,7830.0
2021-06-17,Sports,34,4732.8
2021-06-18,Electronics,17,9860.0
2021-06-18,Clothing,25,1450.0
2021-06-18,Home,23,4002.0
2021-06-18,Sports,23,3201.6
2021-06-19,Electronics,29,16820.0
2021-06-19,Clothing,26,1508.0
2021-06-19,Home,35,6090.0
2021-06-19,Sports,21,2923.2
2021-06-20,Electronics,27,15660.0
2021-06-20,Clothing,36,2088.0
2021-06-20,Home,14,2436.0
2021-06-20,Sports,14,1948.8
2021-06-21,Electronics,40,23200.0
2021-06-21,Clothing,12,696.0
2021-06-21,Home,24,4176.0
2021-06-21,Sports,36,5011.2
2021-06-22,Electronics,18,10440.0
2021-06-22,Clothing,32,1856.0
2021-06-22,Home,28,4872.0
2021-06-22,Sports,19,2644.8
2021-06-23,Electronics,26,15080.0
2021-06-23,Clothing,34,1972.0
2021-06-23,Home,8,1392.0
2021-06-23,Sports,17,2366.4
2021-06-24,Electronics,27,15660.0
2021-06-24,Clothing,12,696.0
2021-06-24,Home,22,3828.0
2021-06-24,Sports,16,2227.2
2021-06-25,Electronics,35,20300.0
2021-06-25,Clothing,18,1044.0
2021-06-25,Home,38,6612.0
2021-06-25,Sports,22,3062.4
2021-06-26,Electronics,38,22040.0
2021-06-26,Clothing,15,870.0
2021-06-26,Home,45,7830.0
2021-06-26,Sports,16,2227.2
2021-06-27,Electronics,19,11020.0
2021-06-27,Clothing,35,2030.0
2021-06-27,Home,33,5742.0
2021-06-27,Sports,30,4176.0
2021-06-28,Electronics,22,12760.0
2021-06-28,Clothing,36,2088.0
2021-06-28,Home,26,4524.0
2021-06-28,Sports,42,5846.4
2021-06-29,Electronics,21,12180.0
2021-06-29,Clothing,27,1566.0
2021-06-29,Home,28,4872.0
2021-06-29,Sports,12,1670.4
2021-06-30,Electronics,45,26100.0
2021-06-30,Clothing,10,580.0
2021-06-30,Home,9,1566.0
2021-06-30,Sports,48,6681.6
2021-07-01,Electronics,33,19140.0
2021-07-01,Clothing,32,1856.0
2021-07-01,Home,15,2610.0
2021-07-01,Sports,5,696.0
2021-07-02,Electronics,47,27260.0
2021-07-02,Clothing,23,1334.0
2021-07-02,Home,13,2262.0
2021-07-02,Sports,31,4315.2
2021-07-03,Electronics,38,22040.0
2021-07-03,Clothing,48,2784.0
2021-07-03,Home,8,1392.0
2021-07-03,Sports,40,5568.0
2021-07-04,Electronics,22,12760.0
2021-07-04,Clothing,19,1102.0
2021-07-04,Home,17,2958.0
2021-07-04,Sports,23,3201.6
2021-07-05,Electronics,10,5800.0
2021-07-05,Clothing,16,928.0
2021-07-05,Home,41,7134.0
2021-07-05,Sports,21,2923.2
2021-07-06,Electronics,27,15660.0
2021-07-06,Clothing,30,1740.0
2021-07-06,Home,33,5742.0
2021-07-06,Sports,37,5150.4
2021-07-07,Electronics,31,17980.0
2021-07-07,Clothing,29,1682.0
2021-07-07,Home,14,2436.0
2021-07-07,Sports,27,3758.4
2021-07-08,Electronics,25,14500.0
2021-07-08,Clothing,25,1450.0
2021-07-08,Home,47,8178.0
2021-07-08,Sports,17,2366.4
2021-07-09,Electronics,41,23780.0
2021-07-09,Clothing,37,2146.0
2021-07-09,Home,28,4872.0
2021-07-09,Sports,48,6681.6
2021-07-10,Electronics,15,8700.0
2021-07-10,Clothing,21,1218.0
2021-07-10,Home,8,1392.0
2021-07-10,Sports,29,4036.8
2021-07-11,Electronics,34,19720.0
2021-07-11,Clothing,13,754.0
2021-07-11,Home,25,4350.0
2021-07-11,Sports,24,3340.8
2021-07-12,Electronics,23,13340.0
2021-07-12,Clothing,23,1334.0
2021-07-12,Home,16,2784.0
2021-07-12,Sports,41,5707.2
2021-07-13,Electronics,46,26680.0
2021-07-13,Clothing,21,1218.0
2021-07-13,Home,41,7134.0
2021-07-13,Sports,43,5985.6
2021-07-14,Electronics,32,18560.0
2021-07-14,Clothing,45,2610.0
2021-07-14,Home,39,6786.0
2021-07-14,Sports,22,3062.4
2021-07-15,Electronics,18,10440.0
2021-07-15,Clothing,39,2262.0
2021-07-15,Home,48,8352.0
2021-07-15,Sports,45,6264.0
2021-07-16,Electronics,11,6380.0
2021-07-16,Clothing,45,2610.0
2021-07-16,Home,17,2958.0
2021-07-16,Sports,22,3062.4
2021-07-17,Electronics,41,23780.0
2021-07-17,Clothing,17,986.0
2021-07-17,Home,40,6960.0
2021-07-17,Sports,35,4872.0
2021-07-18,Electronics,6,3480.0
2021-07-18,Clothing,20,1160.0
2021-07-18,Home,13,2262.0
2021-07-18,Sports,13,1809.6
2021-07-19,Electronics,42,24360.0
2021-07-19,Clothing,15,870.0
2021-07-19,Home,26,4524.0
2021-07-19,Sports,37,5150.4
2021-07-20,Electronics,40,23200.0
2021-07-20,Clothing,49,2842.0
2021-07-20,Home,27,4698.0
2021-07-20,Sports,49,6820.8
2021-07-21,Electronics,49,28420.0
2021-07-21,Clothing,38,2204.0
2021-07-21,Home,13,2262.0
2021-07-21,Sports,28,3897.6
2021-07-22,Electronics,12,6960.0
2021-07-22,Clothing,11,638.0
2021-07-22,Home,40,6960.0
2021-07-22,Sports,22,3062.4
2021-07-23,Electronics,7,4060.0
2021-07-23,Clothing,32,1856.0
2021-07-23,Home,10,1740.0
2021-07-23,Sports,48,6681.6
2021-07-24,Electronics,48,27840.0
2021-07-24,Clothing,25,1450.0
2021-07-24,Home,32,5568.0
2021-07-24,Sports,44,6124.8
2021-07-25,Electronics,5,2900.0
2021-07-25,Clothing,40,2320.0
2021-07-25,Home,25,4350.0
2021-07-25,Sports,47,6542.4
2021-07-26,Electronics,39,22620.0
2021-07-26,Clothing,17,986.0
2021-07-26,Home,14,2436.0
2021-07-26,Sports,48,6681.6
2021-07-27,Electronics,14,8120.0
2021-07-27,Clothing,17,986.0
2021-07-27,Home,41,7134.0
2021-07-27,Sports,42,5846.4
2021-07-28,Electronics,28,16240.0
2021-07-28,Clothing,6,348.0
2021-07-28,Home,26,4524.0
2021-07-28,Sports,21,2923.2
2021-07-29,Electronics,40,23200.0
2021-07-29,Clothing,18,1044.0
2021-07-29,Home,14,2436.0
2021-07-29,Sports,39,5428.8
2021-07-30,Electronics,29,16820.0
2021-07-30,Clothing,7,406.0
2021-07-30,Home,42,7308.0
2021-07-30,Sports,21,2923.2
2021-07-31,Electronics,16,9280.0
2021-07-31,Clothing,28,1624.0
2021-07-31,Home,33,5742.0
2021-07-31,Sports,47,6542.4
2021-08-01,Electronics,29,16820.0
2021-08-01,Clothing,40,2320.0
2021-08-01,Home,30,5220.0
2021-08-01,Sports,42,5846.4
2021-08-02,Electronics,5,2900.0
2021-08-02,Clothing,24,1392.0
2021-08-02,Home,32,5568.0
2021-08-02,Sports,20,2784.0
2021-08-03,Electronics,21,12180.0
2021-08-03,Clothing,44,2552.0
2021-08-03,Home,32,5568.0
2021-08-03,Sports,16,2227.2
2021-08-04,Electronics,31,17980.0
2021-08-04,Clothing,46,2668.0
2021-08-04,Home,34,5916.0
2021-08-04,Sports,45,6264.0
2021-08-05,Electronics,38,22040.0
2021-08-05,Clothing,41,2378.0
2021-08-05,Home,10,1740.0
2021-08-05,Sports,11,1531.2
2021-08-06,Electronics,36,20880.0
2021-08-06,Clothing,36,2088.0
2021-08-06,Home,29,5046.0
2021-08-06,Sports,37,5150.4
2021-08-07,Electronics,11,6380.0
2021-08-07,Clothing,16,928.0
2021-08-07,Home,20,3480.0
2021-08-07,Sports,20,2784.0
2021-08-08,Electronics,47,27260.0
2021-08-08,Clothing,40,2320.0
2021-08-08,Home,17,2958.0
2021-08-08,Sports,11,1531.2
2021-08-09,Electronics,40,23200.0
2021-08-09,Clothing,13,754.0
2021-08-09,Home,36,6264.0
2021-08-09,Sports,15,2088.0
2021-08-10,Electronics,12,6960.0
2021-08-10,Clothing,37,2146.0
2021-08-10,Home,27,4698.0
2021-08-10,Sports,29,4036.8
2021-08-11,Electronics,12,6960.0
2021-08-11,Clothing,49,2842.0
2021-08-11,Home,26,4524.0
2021-08-11,Sports,8,1113.6
2021-08-12,Electronics,44,25520.0
2021-08-12,Clothing,7,406.0
2021-08-12,Home,33,5742.0
2021-08-12,Sports,45,6264.0
2021-08-13,Electronics,33,19140.0
2021-08-13,Clothing,38,2204.0
2021-08-13,Home,38,6612.0
2021-08-13,Sports,32,4454.4
2021-08-14,Electronics,17,9860.0
2021-08-14,Clothing,19,1102.0
2021-08-14,Home,27,4698.0
2021-08-14,Sports,48,6681.6
2021-08-15,Electronics,30,17400.0
2021-08-15,Clothing,8,464.0
2021-08-15,Home,30,5220.0
2021-08-15,Sports,44,6124.8
2021-08-16,Electronics,13,7540.0
2021-08-16,Clothing,9,522.0
2021-08-16,Home,36,6264.0
2021-08-16,Sports,24,3340.8
2021-08-17,Electronics,15,8700.0
2021-08-17,Clothing,19,1102.0
2021-08-17,Home,36,6264.0
2021-08-17,Sports,32,4454.4
2021-08-18,Electronics,26,15080.0
2021-08-18,Clothing,45,2610.0
2021-08-18,Home,21,3654.0
2021-08-18,Sports,30,4176.0
2021-08-19,Electronics,48,27840.0
2021-08-19,Clothing,11,638.0
2021-08-19,Home,46,8004.0
2021-08-19,Sports,30,4176.0
2021-08-20,Electronics,29,16820.0
2021-08-20,Clothing,14,812.0
2021-08-20,Home,49,8526.0
2021-08-20,Sports,23,3201.6
2021-08-21,Electronics,15,8700.0
2021-08-21,Clothing,17,986.0
2021-08-21,Home,12,2088.0
2021-08-21,Sports,44,6124.8
2021-08-22,Electronics,8,4640.0
2021-08-22,Clothing,35,2030.0
2021-08-22,Home,32,5568.0
2021-08-22,Sports,15,2088.0
2021-08-23,Electronics,47,27260.0
2021-08-23,Clothing,5,290.0
2021-08-23,Home,42,7308.0
2021-08-23,Sports,28,3897.6
2021-08-24,Electronics,35,20300.0
2021-08-24,Clothing,45,2610.0
2021-08-24,Home,30,5220.0
2021-08-24,Sports,9,1252.8
2021-08-25,Electronics,24,13920.0
2021-08-25,Clothing,45,2610.0
2021-08-25,Home,15,2610.0
2021-08-25,Sports,37,5150.4
2021-08-26,Electronics,42,24360.0
2021-08-26,Clothing,31,1798.0
2021-08-26,Home,38,6612.0
2021-08-26,Sports,19,2644.8
2021-08-27,Electronics,36,20880.0
2021-08-27,Clothing,25,1450.0
2021-08-27,Home,9,1566.0
2021-08-27,Sports,10,1392.0
2021-08-28,Electronics,42,24360.0
2021-08-28,Clothing,26,1508.0
2021-08-28,Home,22,3828.0
2021-08-28,Sports,18,2505.6
2021-08-29,Electronics,14,8120.0
2021-08-29,Clothing,17,986.0
2021-08-29,Home,35,6090.0
2021-08-29,Sports,34,4732.8
2021-08-30,Electronics,7,4060.0
2021-08-30,Clothing,34,1972.0
2021-08-30,Home,10,1740.0
2021-08-30,Sports,33,4593.6
2021-08-31,Electronics,12,6960.0
2021-08-31,Clothing,48,2784.0
2021-08-31,Home,49,8526.0
2021-08-31,Sports,47,6542.4
2021-09-01,Electronics,48,27840.0
2021-09-01,Clothing,37,2146.0
2021-09-01,Home,21,3654.0
2021-09-01,Sports,15,2088.0
2021-09-02,Electronics,17,9860.0
2021-09-02,Clothing,15,870.0
2021-09-02,Home,35,6090.0
2021-09-02,Sports,32,4454.4
2021-09-03,Electronics,48,27840.0
2021-09-03,Clothing,10,580.0
2021-09-03,Home,45,7830.0
2021-09-03,Sports,20,2784.0
2021-09-04,Electronics,8,4640.0
2021-09-04,Clothing,39,2262.0
2021-09-04,Home,30,5220.0
2021-09-04,Sports,16,2227.2
2021-09-05,Electronics,15,8700.0
2021-09-05,Clothing,41,2378.0
2021-09-05,Home,29,5046.0
2021-09-05,Sports,22,3062.4
2021-09-06,Electronics,23,13340.0
2021-09-06,Clothing,27,1566.0
2021-09-06,Home,42,7308.0
2021-09-06,Sports,22,3062.4
2021-09-07,Electronics,30,17400.0
2021-09-07,Clothing,10,580.0
2021-09-07,Home,8,1392.0
2021-09-07,Sports,48,6681.6
2021-09-08,Electronics,33,19140.0
2021-09-08,Clothing,38,2204.0
2021-09-08,Home,21,3654.0
2021-09-08,Sports,47,6542.4
2021-09-09,Electronics,47,27260.0
2021-09-09,Clothing,20,1160.0
2021-09-09,Home,6,1044.0
2021-09-09,Sports,38,5289.6
2021-09-10,Electronics,12,6960.0
2021-09-10,Clothing,17,986.0
2021-09-10,Home,46,8004.0
2021-09-10,Sports,12,1670.4
2021-09-11,Electronics,34,19720.0
2021-09-11,Clothing,36,2088.0
2021-09-11,Home,40,6960.0
2021-09-11,Sports,34,4732.8
2021-09-12,Electronics,5,2900.0
2021-09-12,Clothing,47,2726.0
2021-09-12,Home,43,7482.0
2021-09-12,Sports,21,2923.2
2021-09-13,Electronics,24,13920.0
2021-09-13,Clothing,28,1624.0
2021-09-13,Home,26,4524.0
2021-09-13,Sports,33,4593.6
2021-09-14,Electronics,26,15080.0
2021-09-14,Clothing,48,2784.0
2021-09-14,Home,13,2262.0
2021-09-14,Sports,41,5707.2
2021-09-15,Electronics,14,8120.0
2021-09-15,Clothing,40,2320.0
2021-09-15,Home,41,7134.0
2021-09-15,Sports,32,4454.4
2021-09-16,Electronics,32,18560.0
2021-09-16,Clothing,46,2668.0
2021-09-16,Home,47,8178.0
2021-09-16,Sports,25,3480.0
2021-09-17,Electronics,28,16240.0
2021-09-17,Clothing,46,2668.0
2021-09-17,Home,44,7656.0
2021-09-17,Sports,6,835.2
2021-09-18,Electronics,12,6960.0
2021-09-18,Clothing,31,1798.0
2021-09-18,Home,26,4524.0
2021-09-18,Sports,41,5707.2
2021-09-19,Electronics,31,17980.0
2021-09-19,Clothing,33,1914.0
2021-09-19,Home,7,1218.0
2021-09-19,Sports,48,6681.6
2021-09-20,Electronics,17,9860.0
2021-09-20,Clothing,49,2842.0
2021-09-20,Home,14,2436.0
2021-09-20,Sports,40,5568.0
2021-09-21,Electronics,13,7540.0
2021-09-21,Clothing,31,1798.0
2021-09-21,Home,38,6612.0
2021-09-21,Sports,5,696.0
2021-09-22,Electronics,36,20880.0
2021-09-22,Clothing,29,1682.0
2021-09-22,Home,33,5742.0
2021-09-22,Sports,11,1531.2
2021-09-23,Electronics,7,4060.0
2021-09-23,Clothing,24,1392.0
2021-09-23,Home,24,4176.0
2021-09-23,Sports,34,4732.8
2021-09-24,Electronics,39,22620.0
2021-09-24,Clothing,39,2262.0
2021-09-24,Home,43,7482.0
2021-09-24,Sports,31,4315.2
2021-09-25,Electronics,30,17400.0
2021-09-25,Clothing,18,1044.0
2021-09-25,Home,21,3654.0
2021-09-25,Sports,22,3062.4
2021-09-26,Electronics,49,28420.0
2021-09-26,Clothing,33,1914.0
2021-09-26,Home,24,4176.0
2021-09-26,Sports,31,4315.2
2021-09-27,Electronics,22,12760.0
2021-09-27,Clothing,8,464.0
2021-09-27,Home,5,870.0
2021-09-27,Sports,5,696.0
2021-09-28,Electronics,30,17400.0
2021-09-28,Clothing,49,2842.0
2021-09-28,Home,24,4176.0
2021-09-28,Sports,27,3758.4
2021-09-29,Electronics,14,8120.0
2021-09-29,Clothing,15,870.0
2021-09-29,Home,45,7830.0
2021-09-29,Sports,45,6264.0
2021-09-30,Electronics,9,5220.0
2021-09-30,Clothing,5,290.0
2021-09-30,Home,21,3654.0
2021-09-30,Sports,26,3619.2
2021-10-01,Electronics,38,26448.0
2021-10-01,Clothing,49,3410.4
2021-10-01,Home,45,9396.0
2021-10-01,Sports,33,5512.32
2021-10-02,Electronics,8,5568.0
2021-10-02,Clothing,9,626.4
2021-10-02,Home,15,3132.0
2021-10-02,Sports,25,4176.0
2021-10-03,Electronics,39,27144.0
2021-10-03,Clothing,16,1113.6
2021-10-03,Home,30,6264.0
2021-10-03,Sports,23,3841.92
2021-10-04,Electronics,49,34104.0
2021-10-04,Clothing,11,765.6
2021-10-04,Home,11,2296.8
2021-10-04,Sports,30,5011.2
2021-10-05,Electronics,44,30624.0
2021-10-05,Clothing,9,626.4
2021-10-05,Home,25,5220.0
2021-10-05,Sports,18,3006.72
2021-10-06,Electronics,8,5568.0
2021-10-06,Clothing,27,1879.2
2021-10-06,Home,46,9604.8
2021-10-06,Sports,24,4008.96
2021-10-07,Electronics,19,13224.0
2021-10-07,Clothing,49,3410.4
2021-10-07,Home,33,6890.4
2021-10-07,Sports,12,2004.48
2021-10-08,Electronics,45,31320.0
2021-10-08,Clothing,23,1600.8
2021-10-08,Home,43,8978.4
2021-10-08,Sports,32,5345.28
2021-10-09,Electronics,31,21576.0
2021-10-09,Clothing,8,556.8
2021-10-09,Home,19,3967.2
2021-10-09,Sports,39,6514.56
2021-10-10,Electronics,41,28536.0
2021-10-10,Clothing,5,348.0
2021-10-10,Home,7,1461.6
2021-10-10,Sports,28,4677.12
2021-10-11,Electronics,31,21576.0
2021-10-11,Clothing,44,3062.4
2021-10-11,Home,40,8352.0
2021-10-11,Sports,38,6347.52
2021-10-12,Electronics,33,22968.0
2021-10-12,Clothing,28,1948.8
2021-10-12,Home,28,5846.4
2021-10-12,Sports,46,7683.84
2021-10-13,Electronics,8,5568.0
2021-10-13,Clothing,7,487.2
2021-10-13,Home,38,7934.4
2021-10-13,Sports,27,4510.08
2021-10-14,Electronics,27,18792.0
2021-10-14,Clothing,49,3410.4
2021-10-14,Home,9,1879.2
2021-10-14,Sports,35,5846.4
2021-10-15,Electronics,45,31320.0
2021-10-15,Clothing,10,696.0
2021-10-15,Home,41,8560.8
2021-10-15,Sports,14,2338.56
2021-10-16,Electronics,44,30624.0
2021-10-16,Clothing,11,765.6
2021-10-16,Home,43,8978.4
2021-10-16,Sports,42,7015.68
2021-10-17,Electronics,25,17400.0
2021-10-17,Clothing,24,1670.4
2021-10-17,Home,7,1461.6
2021-10-17,Sports,26,4343.04
2021-10-18,Electronics,8,5568.0
2021-10-18,Clothing,32,2227.2
2021-10-18,Home,16,3340.8
2021-10-18,Sports,42,7015.68
2021-10-19,Electronics,40,27840.0
2021-10-19,Clothing,45,3132.0
2021-10-19,Home,9,1879.2
2021-10-19,Sports,17,2839.68
2021-10-20,Electronics,27,18792.0
2021-10-20,Clothing,34,2366.4
2021-10-20,Home,41,8560.8
2021-10-20,Sports,29,4844.16
2021-10-21,Electronics,31,21576.0
2021-10-21,Clothing,18,1252.8
2021-10-21,Home,40,8352.0
2021-10-21,Sports,43,7182.72
2021-10-22,Electronics,20,13920.0
2021-10-22,Clothing,26,1809.6
2021-10-22,Home,25,5220.0
2021-10-22,Sports,25,4176.0
2021-10-23,Electronics,12,8352.0
2021-10-23,Clothing,20,1392.0
2021-10-23,Home,35,7308.0
2021-10-23,Sports,46,7683.84
2021-10-24,Electronics,14,9744.0
2021-10-24,Clothing,36,2505.6
2021-10-24,Home,38,7934.4
2021-10-24,Sports,13,2171.52
2021-10-25,Electronics,21,14616.0
2021-10-25,Clothing,15,1044.0
2021-10-25,Home,36,7516.8
2021-10-25,Sports,14,2338.56
2021-10-26,Electronics,26,18096.0
2021-10-26,Clothing,21,1461.6
2021-10-26,Home,8,1670.4
2021-10-26,Sports,29,4844.16
2021-10-27,Electronics,25,17400.0
2021-10-27,Clothing,41,2853.6
2021-10-27,Home,42,8769.6
2021-10-27,Sports,5,835.2
2021-10-28,Electronics,29,20184.0
2021-10-28,Clothing,40,2784.0
2021-10-28,Home,21,4384.8
2021-10-28,Sports,45,7516.8
2021-10-29,Electronics,28,19488.0
2021-10-29,Clothing,6,417.6
2021-10-29,Home,44,9187.2
2021-10-29,Sports,19,3173.76
2021-10-30,Electronics,36,25056.0
2021-10-30,Clothing,43,2992.8
2021-10-30,Home,10,2088.0
2021-10-30,Sports,5,835.2
2021-10-31,Electronics,27,18792.0
2021-10-31,Clothing,43,2992.8
2021-10-31,Home,21,4384.8
2021-10-31,Sports,38,6347.52
2021-11-01,Electronics,45,31320.0
2021-11-01,Clothing,33,2296.8
2021-11-01,Home,13,2714.4
2021-11-01,Sports,17,2839.68
2021-11-02,Electronics,10,6960.0
2021-11-02,Clothing,10,696.0
2021-11-02,Home,24,5011.2
2021-11-02,Sports,7,1169.28
2021-11-03,Electronics,21,14616.0
2021-11-03,Clothing,16,1113.6
2021-11-03,Home,49,10231.2
2021-11-03,Sports,5,835.2
2021-11-04,Electronics,21,14616.0
2021-11-04,Clothing,7,487.2
2021-11-04,Home,30,6264.0
2021-11-04,Sports,19,3173.76
2021-11-05,Electronics,40,27840.0
2021-11-05,Clothing,36,2505.6
2021-11-05,Home,36,7516.8
2021-11-05,Sports,8,1336.32
2021-11-06,Electronics,22,15312.0
2021-11-06,Clothing,23,1600.8
2021-11-06,Home,47,9813.6
2021-11-06,Sports,39,6514.56
2021-11-07,Electronics,44,30624.0
2021-11-07,Clothing,18,1252.8
2021-11-07,Home,37,7725.6
2021-11-07,Sports,18,3006.72
2021-11-08,Electronics,38,26448.0
2021-11-08,Clothing,8,556.8
2021-11-08,Home,28,5846.4
2021-11-08,Sports,33,5512.32
2021-11-09,Electronics,23,16008.0
2021-11-09,Clothing,10,696.0
2021-11-09,Home,37,7725.6
2021-11-09,Sports,44,7349.76
2021-11-10,Electronics,23,16008.0
2021-11-10,Clothing,5,348.0
2021-11-10,Home,9,1879.2
2021-11-10,Sports,31,5178.24
2021-11-11,Electronics,20,13920.0
2021-11-11,Clothing,10,696.0
2021-11-11,Home,44,9187.2
2021-11-11,Sports,17,2839.68
2021-11-12,Electronics,39,27144.0
2021-11-12,Clothing,23,1600.8
2021-11-12,Home,16,3340.8
2021-11-12,Sports,20,3340.8
2021-11-13,Electronics,47,32712.0
2021-11-13,Clothing,14,974.4
2021-11-13,Home,29,6055.2
2021-11-13,Sports,24,4008.96
2021-11-14,Electronics,35,24360.0
2021-11-14,Clothing,8,556.8
2021-11-14,Home,48,10022.4
2021-11-14,Sports,27,4510.08
2021-11-15,Electronics,6,4176.0
2021-11-15,Clothing,26,1809.6
2021-11-15,Home,41,8560.8
2021-11-15,Sports,12,2004.48
2021-11-16,Electronics,11,7656.0
2021-11-16,Clothing,18,1252.8
2021-11-16,Home,7,1461.6
2021-11-16,Sports,20,3340.8
2021-11-17,Electronics,23,16008.0
2021-11-17,Clothing,22,1531.2
2021-11-17,Home,20,4176.0
2021-11-17,Sports,12,2004.48
2021-11-18,Electronics,37,25752.0
2021-11-18,Clothing,16,1113.6
2021-11-18,Home,15,3132.0
2021-11-18,Sports,9,1503.36
2021-11-19,Electronics,31,21576.0
2021-11-19,Clothing,16,1113.6
2021-11-19,Home,21,4384.8
2021-11-19,Sports,10,1670.4
2021-11-20,Electronics,37,25752.0
2021-11-20,Clothing,9,626.4
2021-11-20,Home,32,6681.6
2021-11-20,Sports,18,3006.72
2021-11-21,Electronics,9,6264.0
2021-11-21,Clothing,37,2575.2
2021-11-21,Home,45,9396.0
2021-11-21,Sports,23,3841.92
2021-11-22,Electronics,26,18096.0
2021-11-22,Clothing,9,626.4
2021-11-22,Home,6,1252.8
2021-11-22,Sports,34,5679.36
2021-11-23,Electronics,43,29928.0
2021-11-23,Clothing,8,556.8
2021-11-23,Home,37,7725.6
2021-11-23,Sports,17,2839.68
2021-11-24,Electronics,24,16704.0
2021-11-24,Clothing,11,765.6
2021-11-24,Home,19,3967.2
2021-11-24,Sports,27,4510.08
2021-11-25,Electronics,18,12528.0
2021-11-25,Clothing,27,1879.2
2021-11-25,Home,23,4802.4
2021-11-25,Sports,33,5512.32
2021-11-26,Electronics,24,16704.0
2021-11-26,Clothing,33,2296.8
2021-11-26,Home,28,5846.4
2021-11-26,Sports,22,3674.88
2021-11-27,Electronics,14,9744.0
2021-11-27,Clothing,45,3132.0
2021-11-27,Home,12,2505.6
2021-11-27,Sports,30,5011.2
2021-11-28,Electronics,33,22968.0
2021-11-28,Clothing,14,974.4
2021-11-28,Home,21,4384.8
2021-11-28,Sports,6,1002.24
2021-11-29,Electronics,10,6960.0
2021-11-29,Clothing,9,626.4
2021-11-29,Home,32,6681.6
2021-11-29,Sports,45,7516.8
2021-11-30,Electronics,9,6264.0
2021-11-30,Clothing,22,1531.2
2021-11-30,Home,30,6264.0
2021-11-30,Sports,24,4008.96
2021-12-01,Electronics,45,31320.0
2021-12-01,Clothing,31,2157.6
2021-12-01,Home,16,3340.8
2021-12-01,Sports,11,1837.44
2021-12-02,Electronics,7,4872.0
2021-12-02,Clothing,14,974.4
2021-12-02,Home,38,7934.4
2021-12-02,Sports,29,4844.16
2021-12-03,Electronics,39,27144.0
2021-12-03,Clothing,20,1392.0
2021-12-03,Home,6,1252.8
2021-12-03,Sports,28,4677.12
2021-12-04,Electronics,14,9744.0
2021-12-04,Clothing,42,2923.2
2021-12-04,Home,26,5428.8
2021-12-04,Sports,30,5011.2
2021-12-05,Electronics,47,32712.0
2021-12-05,Clothing,43,2992.8
2021-12-05,Home,31,6472.8
2021-12-05,Sports,33,5512.32
2021-12-06,Electronics,42,29232.0
2021-12-06,Clothing,24,1670.4
2021-12-06,Home,31,6472.8
2021-12-06,Sports,45,7516.8
2021-12-07,Electronics,24,16704.0
2021-12-07,Clothing,48,3340.8
2021-12-07,Home,23,4802.4
2021-12-07,Sports,24,4008.96
2021-12-08,Electronics,39,27144.0
2021-12-08,Clothing,6,417.6
2021-12-08,Home,34,7099.2
2021-12-08,Sports,38,6347.52
2021-12-09,Electronics,26,18096.0
2021-12-09,Clothing,7,487.2
2021-12-09,Home,10,2088.0
2021-12-09,Sports,19,3173.76
2021-12-10,Electronics,31,21576.0
2021-12-10,Clothing,14,974.4
2021-12-10,Home,13,2714.4
